"adult","backdrop_path","genre_ids","idDb","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count","id"
false,"/m8JTwHFwX7I7JY5fPe4SjqejWag.jpg","[28,12,878]",640146,"en","Ant-Man and the Wasp: Quantumania","Tout va pour le mieux : Scott a écrit un livre à succès tandis que Hope défend avec le plus grand dévouement des causes humanitaires. Leur famille - Janet van Dyne et Hank Pym (les parents de Hope) et Cassie, la fille de Scott - font enfin partie de leur quotidien. Cassie partage la passion de sa nouvelle famille pour la science et la technologie, notamment en ce qui concerne le domaine quantique. Mais sa curiosité les entraîne tous dans une odyssée imprévue et sans retour dans le vaste monde subatomique, un endroit mystérieux où ils rencontrent d’étranges nouvelles créatures, une société en crise et un impitoyable maître du temps dont l’ombre menaçante commence tout juste à s’étendre. Scott et Cassie sont soudainement happés dans une direction tandis que Hope, Janet et Hank se retrouvent propulsés dans une autre. Tous se perdent dans un monde en guerre, sans savoir comment ils pourront en sortir ni même s'ils retrouveront un jour le chemin de leur foyer...",170.65,"/2hq8EKF6kaUyOxB9KhmIb5JUxEe.jpg","2023-02-15","Ant-Man et la Guêpe : Quantumania",false,6.4,4141,101
false,"/zktWfwV8CiNTSbKSqc9r5NpHbji.jpg","[18,10749]",852881,"ko","예쁜 여동생 4","",179.462,"/bhozm1Mjn1bkfiwukK5EUj3ecfI.jpg","2021-01-15","예쁜 여동생 4",false,6,4,102
false,"/A3m5GJu5kzAKK2wkGlzErlCCElT.jpg","[16,12,28,14]",900667,"ja","ONE PIECE FILM RED","Luffy et son équipage s’apprêtent à assister à un festival de musique attendu avec impatience. La chanteuse la plus populaire du monde, Uta, va monter sur scène pour la première fois. Celle qui n’est autre que la fille du légendaire pirate Shanks Le Roux va révéler la puissance exceptionnelle de sa voix qui pourrait bien changer le monde…",160.034,"/dsIpS8NnmSfAJL02IdNZFzQPKpK.jpg","2022-08-06","One Piece Film - Red",false,7.3,766,103
false,"/gLCDW1velnpPkbYBbMg9EIJkbEx.jpg","[28,10752]",963746,"ru","1941 жылдың жазы","",163.511,"/pBiCR1Rl2YX0tNXg38EFPGRytsS.jpg","2022-04-21","1941 жылдың жазы",false,6.1,9,104
false,"/7drO1kYgQ0PnnU87sAnBEphYrSM.jpg","[16,28,27]",1083862,"ja","バイオハザード：デスアイランド","A San Francisco, Jill Valentine doit faire face à une nouvelle épidémie de zombies. Tandis que Leon Kennedy est sur la piste d'un scientifique de la DARPA kidnappé, Claire Redfield traque un monstrueux poisson tueur de baleines. Rejoints par Chris Redfield et Rebecca Chambers, ils découvrent que leurs enquêtes respectives ont un point commun. Leurs indices convergent tous vers le même endroit : l'île d'Alcatraz, où un nouveau mal a élu domicile et attend leur arrivée.",163.376,"/5I0ok6CLpnqU07drE5yO9uDhQVE.jpg","2023-06-22","Resident Evil : Death Island",false,7.6,729,105
false,"/xHqTnPtpd9Qd7R0fVtoqxZYM67Q.jpg","[80,53,28]",958006,"en","The Kill Room","Un tueur à gages devient accidentellement une sensation dans le monde de l'art.",163.061,"/qKpdy7N6zX05eisopvvviiTwPxb.jpg","2023-09-14","The Kill Room",false,6.2,36,106
false,"/7Q6C4Z2Cr2ZrsXg6WcwWCwL27.jpg","[28,80,18]",1157049,"ja","次元大介","Ayant un problème avec son arme, Jigen part en quête du meilleur armurier du monde. Il le trouve en la personne de Lady Chiharu, qui tient une boutique de montres, où il rencontre Oto, à la recherche d'une arme. Jigen découvre les secrets d'Oto et de la mystérieuse organisation dont elle est la cible. Lorsqu'Oto se fait enlever, Jigen s'engage dans un combat desespéré pour la sauver.",152.296,"/mLae32ipNf56gQdl6s77LjYld9F.jpg","2023-10-12","Jigen Daisuke",false,7.3,23,107
false,"/bqBY8uFoRMNRPhE39KTPIK1Dhim.jpg","[27]",787761,"en","Oracle","",159.078,"/laOpPREcTlDukttovlUGJ3Wmtb6.jpg","2023-10-01","Oracle",false,7.3,34,108
false,"/zZnsfR6BRqtxyLyAhsi2TMukEBx.jpg","[16,28,80,9648]",1047041,"ja","名探偵コナン 黒鉄の魚影（サブマリン）","Sur l'île de Hachijojima, Tokyo, une équipe internationale d’ingénieurs est réunie pour une opération à grande échelle au sein de ""La bouée du Pacifique"", une installation en mer permettant de relier entre elles les caméras de sécurité des polices du monde entier. Pendant ce temps, Conan qui visite l’île avec les Détectives Juniors apprend qu’une employée d’Europol a été assassinée en Allemagne l’Organisation des Hommes en Noir. Inquiet, Conan se faufile dans la bouée du Pacifique et découvre qu'une femme ingénieur a été kidnappée par l'Organisation. Un grincement lugubre résonne à travers les fonds marins tandis qu’une ombre noire plane sur Ai Haibara…",153.54,"/gWrZNGfGz68mBrVPn47cBMXPej3.jpg","2023-04-14","Détective Conan : Le Sous-Marin Noir",false,6.6,46,109
false,"/rV56FkcHkzHJcBOOqoCeSDnoBff.jpg","[28,18]",990140,"cn","天龍八部之喬峰傳","Royaume de Chine, Xe siècle. Deux clans ennemis s'affrontent : les Song, dynastie royale, et les Khitan, peuple nomade guerrier. Qiao Feng du clan Song est un héros chevaleresque respecté, maître en arts martiaux. Accusé à tort d'avoir tué un chef de son propre clan, Qiao Feng est banni. Pour prouver son innocence, il s’engage dans un long périple, parsemé de combats extraordinaires, entre demi-dieux et semi-démons.",132.493,"/qGhdGdocth1csUlEnPEmYDfEmwY.jpg","2023-01-16","Śakra, la légende des demi-dieux",false,6.6,122,137
false,"/mzIMCqi7erjyFmQJ0ITq9QntDUN.jpg","[35,36]",975762,"fr","À la belle étoile","Depuis son plus jeune âge, Yazid n’a qu’une passion, la pâtisserie. Elevé entre famille d’accueil et foyer, le jeune homme s’est forgé un caractère indomptable. Pour réussir dans le monde élitiste de la pâtisserie, Yazid va pourtant devoir dépasser ses traumatismes et changer d’attitude. D’Epernay à Paris en passant par Monaco, il va travailler chez les plus grands chefs pâtissiers pour devenir le meilleur et tenter de réaliser son rêve en remportant le titre de champion du monde de pâtisserie.",144.112,"/nGH4UVgexqBJDaNb2rUZyt9HPwD.jpg","2023-02-22","À la belle étoile",false,6.6,26,110
false,"/hziiv14OpD73u9gAak4XDDfBKa2.jpg","[12,14]",671,"en","Harry Potter and the Philosopher's Stone","Orphelin, le jeune Harry Potter peut enfin quitter ses tyranniques oncle et tante Dursley lorsqu'un curieux messager lui révèle qu'il est un sorcier. À 11 ans, Harry va enfin pouvoir intégrer la légendaire école de sorcellerie de Poudlard, y trouver une famille digne de ce nom et des amis, développer ses dons, et préparer son glorieux avenir.",155.761,"/fbxQ44VRdM2PVzHSNajUseUteem.jpg","2001-11-16","Harry Potter à l'école des sorciers",false,7.9,25560,111
false,"/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg","[28,10752]",840326,"fi","Sisu","1944, en Laponie finlandaise, un ancien soldat reconverti en chercheur d'or trouve une grande quantité d'or. En essayant de rapporter son butin en ville, il devra se battre contre les forces nazies présentes en Finlande",137.132,"/7U5ytZz3eInnBJaJUMFTdIqyZjj.jpg","2023-01-27","Sisu : De l'or et du sang",false,7.5,1445,112
false,"/ymDCdsobG8P4S3epFvT0CLDvEhP.jpg","[28,27,53]",986070,"en","The Wrath of Becky","Deux ans après avoir échappé à une violente attaque contre sa famille, Becky, 16 ans, tente de reconstruire sa vie sous la garde d'une femme plus âgée, une âme sœur nommée Elena. Cependant, lorsqu'un groupe violent connu sous le nom de Noble Men fait irruption dans leur maison, les attaque et prend leur chien bien-aimé, Becky doit revenir à ses anciennes habitudes pour se protéger et protéger ses proches.",153.565,"/3LShl6EwqptKIVq6NWOZ0FbZHEe.jpg","2023-05-26","Becky 2 : The Wrath of Becky",false,6.7,163,113
false,"/xDMIl84Qo5Tsu62c9DGWhmPI67A.jpg","[28,12,878]",505642,"en","Black Panther: Wakanda Forever","La Reine Ramonda, Shuri, M’Baku, Okoye et les Dora Milaje luttent pour protéger leur nation des ingérences d’autres puissances mondiales après la mort du roi T’Challa. Alors que le peuple s’efforce d’aller de l’avant, nos héros vont devoir s’unir et compter sur l’aide de la mercenaire Nakia et d’Everett Ross pour faire entrer le royaume du Wakanda dans une nouvelle ère. Mais une terrible menace surgit d’un royaume caché au plus profond des océans : Talokan.",153.185,"/rNTKgJdJ8tyfpiUug5ittECK8CS.jpg","2022-11-09","Black Panther : Wakanda Forever",false,7.2,5594,114
false,"/eoIQMUeJDOG41way1pb5TjiPFFf.jpg","[27,53]",76617,"en","Texas Chainsaw 3D","Une jeune femme se rend au Texas avec ses amis pour toucher l'héritage de la famille Sawyer, une gigantesque et luxueuse bâtisse. Elle ne va pas tarder à découvrir que cette demeure familiale cache un locataire : Jedidiah Sawyer, dit Leatherface.",212.727,"/lyqemOnXJdXaH3Me8WX1TheWEsg.jpg","2013-01-03","Texas Chainsaw 3D",false,5.4,1521,115
false,"/5i6SjyDbDWqyun8klUuCxrlFbyw.jpg","[18,28]",677179,"en","Creed III","Après avoir dominé le monde de la boxe, Adonis Creed s'épanouit tant dans sa carrière que dans sa vie de famille. Lorsqu'un ami d'enfance et ancien prodige de la boxe, Damien Anderson, refait surface après avoir purgé une longue peine de prison, il est impatient de prouver qu'il mérite sa chance sur le ring. Le face-à-face entre les anciens amis est plus qu'un simple combat. Pour régler ses comptes, Adonis doit mettre son avenir en jeu pour affronter Damien - un boxeur qui n'a rien à perdre.",132.446,"/hYQs5RPHiWctoYqvI8baHiIqdd8.jpg","2023-03-01","Creed III",false,7.2,2056,116
false,"/1Ei7klVVpCpGCko616FPRuAlFUC.jpg","[28,9648,53,27]",1006462,"en","The Flood","Lorsqu'un violent ouragan frappe la Louisiane, un groupe de prisonniers et les agents de sécurité supervisant leur transfert doivent chercher refuge dans une prison locale. Alors que les eaux de crue montent et qu'un jailbreak audacieux se prépare, le groupe piégé est sur le point de découvrir une menace encore plus grande : une meute implacable d'alligators géants et affamés.",129.013,"/mvjqqklMpHwOxc40rn7dMhGT0Fc.jpg","2023-07-14","The Flood",false,6.8,216,117
false,"/oqP1qEZccq5AD9TVTIaO6IGUj7o.jpg","[14,28,12]",455476,"en","Knights of the Zodiac","Seiya, un adolescent au caractère bien trempé, a l'habitude de participer à des combats pour gagner de quoi survivre dans la rue, tout en recherchant sa sœur qui a été enlevée. Durant un combat, il puise involontairement dans des pouvoirs mystiques insoupçonnés et se retrouve propulsé dans un monde où il rencontrera des chevaliers en armure, tirant leur puissance d'un entraînement magique ancestral et Athéna, une déesse réincarnée qui a besoin de sa protection. S'il veut survivre, il devra affronter son destin et tout sacrifier pour prendre la place qui lui revient parmi les Chevaliers du Zodiaque.",153.886,"/vTW1kXfOIzh9AjAGtGNOi1QrTKB.jpg","2023-04-27","Les Chevaliers du Zodiaque",false,6.6,878,118
false,"/44immBwzhDVyjn87b3x3l9mlhAD.jpg","[27,80,53]",934433,"en","Scream VI","Après avoir frappé à trois reprises à Woodsboro, après avoir terrorisé le campus de Windsor et les studios d’Hollywood, Ghostface a décidé de sévir dans Big Apple, mais dans une ville aussi grande que New York personne ne vous entendra crier…",150.573,"/yQw8BtQedzm5aUo9zQCUMxQBtIJ.jpg","2023-03-08","Scream VI",false,7.1,2010,119
false,"/8dEcUtgxlFtY1bLj8Waly5LbKAM.jpg","[]",646749,"cn","玉蒲團","",148.977,"/9pHrUSweNaglwTy2s81fWtBGerU.jpg","1986-12-12","玉蒲團",false,4.3,5,120
false,"/28er4p7B5zMSxUDQKPF1hBsgnys.jpg","[28,12,53]",872906,"hi","जवान","Le voyage émotionnel d'un gardien de prison, poussé par une vendetta personnelle tout en respectant une promesse faite il y a des années, qui recrute des détenus pour commettre des crimes scandaleux mettant en lumière la corruption et l'injustice, dans une tentative de se venger de son passé, et qui l'amène à des retrouvailles inattendues.",148.689,"/jFt1gS4BGHlK8xt76Y81Alp4dbt.jpg","2023-09-07","जवान",false,7.1,102,121
false,"/zPZEcPhUisQWQ24OJiQoHuU9Ewi.jpg","[27]",804755,"en","Agnes","Un prêtre en attente de confirmation et son mentor cherchent à découvrir si les rumeurs de possession démoniaque dans un couvent sont vraies.",148.327,"/jDskIhzLfZc8SB4ybkcWOgmI98M.jpg","2021-12-10","Agnes",false,3.8,28,122
false,"/bQXAqRx2Fgc46uCVWgoPz5L5Dtr.jpg","[28,12,878]",436270,"en","Black Adam","Près de 5000 ans après avoir été doté des pouvoirs tout puissants des dieux égyptiens – et emprisonné très rapidement après – Black Adam est libéré de sa tombe terrestre, prêt à faire régner sa forme unique de justice dans le monde moderne.",150.329,"/hYALH5NPM7xk2XQd2J8wrfmliIW.jpg","2022-10-19","Black Adam",false,7,5552,123
false,"/x9XrjJGaLLrOrWVVUsfkMgmhi5V.jpg","[10749,9648,18]",1173558,"pt","O Lado Bom de Ser Traída","Dans cette adaptation du roman de Sue Hecker, une comptable voit dans la trahison de son fiancé l'occasion d'un éveil sexuel, avec de sombres conséquences.",189.296,"/a44juJk36di8o1q0AfpiXk4IGtq.jpg","2023-10-25","Au plaisir de se faire trahir",false,5.8,54,138
false,"/tmU7GeKVybMWFButWEGl2M4GeiP.jpg","[18,80]",238,"en","The Godfather","La Seconde Guerre mondiale vient de s'achever. À New York, le « parrain » Don Corleone, l'un des chefs respectés de la mafia, se sent vieillir. Il refuse de s'adapter à son temps et de se lancer, comme ses pairs, dans le trafic de drogue. Une frilosité qui entrave la bonne marche des affaires des autres « familles » et qui lui vaut d'être la cible d'un attentat. Don Corleone survit à ses blessures, mais reste très diminué. Mike, son plus jeune fils, qui jusque-là se tenait à l'écart des affaires de son père, devient le plus dévoué de ses héritiers. Plus efficace que ses frères, Sonny et Fredo, il venge son père et organise l'élimination de ses adversaires…",147.845,"/wnDNKCeBQzioXYQrXcSyrmRHVxf.jpg","1972-03-14","Le Parrain",false,8.7,18892,124
false,"/xJHokMbljvjADYdit5fK5VQsXEG.jpg","[12,18,878]",157336,"en","Interstellar","Dans un futur proche, face à une Terre exsangue, un groupe d’explorateurs utilise un vaisseau interstellaire pour franchir un trou de ver permettant de parcourir des distances jusque‐là infranchissables. Leur but : trouver un nouveau foyer pour l’humanité.",147.208,"/1pnigkWWy8W032o9TKDneBa3eVK.jpg","2014-11-05","Interstellar",false,8.4,32848,125
false,"/mzlZAMjE2yk2sW3f9HTeBM3B3jw.jpg","[14,35,27,10751]",616747,"en","Haunted Mansion","Une mère de famille et son fils de neuf ans cherchent à commencer une nouvelle vie. Ils sautent sur une occasion à ne pas laisser passer, un manoir abordable à la Nouvelle-Orléans. Ils sont loin de se douter que la maison abrite déjà des résidents inattendus. Quand ils comprennent le manoir est hanté, ils contactent un prêtre qui demande à son tour l'aide d'un expert en paranormal, d'une médium et d'un historien grincheux.",125.854,"/3SCWP0ylOjaRvEjo2qaAUJVMd0M.jpg","2023-07-26","Le manoir hanté",false,6.6,674,126
false,"/eTvN54pd83TrSEOz6wbsXEJktCV.jpg","[10752,28,53]",882569,"en","Guy Ritchie's The Covenant","Lors de sa dernière mission en Afghanistan, le sergent John Kinley fait équipe avec l'interprète Ahmed pour arpenter la région. Lorsque leur unité tombe dans une embuscade au cours d'une patrouille, Kinley et Ahmed sont les seuls survivants. Alors que des combattants ennemis les poursuivent, Ahmed risque sa vie pour transporter Kinley, blessé, en sécurité. De retour sur le sol américain, Kinley apprend qu'Ahmed et sa famille n'ont pas obtenu la possibilité d'entrer aux Etats-Unis comme promis. Déterminé à protéger son ami et à rembourser sa dette, Kinley retourne dans la zone de guerre pour récupérer Ahmed et les siens...",146.53,"/jZy73aPYrwwhuc37ALgnJUCaTnK.jpg","2023-04-19","The Covenant",false,7.8,1797,127
false,"/bMRofddQE58ToKM7GtdJy6MuKoY.jpg","[18,80]",862968,"en","Pain Hustlers","Liza Drake, une mère célibataire issue de la classe ouvrière, est dans une situation précaire après avoir perdu son emploi. Si sa rencontre fortuite avec Pete Brenner, un représentant pharmaceutique, lui laisse entrevoir des jours meilleurs, elle la plonge, dans le même temps, dans une dangereuse affaire d'extorsion. Confrontée à un patron de plus en plus instable, à l'aggravation de l'état de santé de sa fille et à une prise de conscience croissante des dégâts causés par l'entreprise, Liza se voit contrainte de réévaluer ses choix. Marchands de douleur offre un regard perçant et révélateur sur les décisions radicales que le désespoir et la cupidité peuvent pousser à prendre.",135.393,"/ctMXDI6WS9jb00ilylcNpK4CcaU.jpg","2023-10-20","Marchands de douleur",false,6.7,202,128
false,"/dp0rdbGSbZTyWumnbWspXQp87hA.jpg","[27,9648]",1024773,"en","It Lives Inside","Sam, une adolescente indo-américaine, vit dans une banlieue idyllique et lutte avec son identité culturelle et les opinions conservatrices de ses parents. Lors d'une dispute avec son amie Tamira, elle brise un mystérieux pot de conserves que son amie porte toujours avec elle. Ce faisant, elle libère sans le savoir une ancienne force démoniaque indienne qui kidnappe Tamira. Sam doit faire tout son possible pour mettre fin à cette horreur.",142.725,"/qmsrKo3UXcm76cEN39SNxhsdYUM.jpg","2023-09-06","Inside",false,5.8,73,129
false,"/8G50Gbincsi1WYJXTyqsFuXNyK.jpg","[35]",987917,"en","Old Dads","Un père grincheux d'âge mûr et ses deux meilleurs amis sont dépassés par un monde en pleine mutation, où règnent les PDG millénariaux et de puissantes directrices de maternelles.",141.255,"/vbrer1v4rxnkIgK1tidYoEWHZIf.jpg","2023-10-20","Old Dads",false,6.3,137,130
false,"/hPcP1kv6vrkRmQO3YgV1H97FE5Q.jpg","[27,9648,53]",614479,"en","Insidious: The Red Door","Afin de se débarrasser définitivement de leurs démons, Josh Lambert et son fils Dalton, à présent étudiant, doivent plonger encore plus profondément dans le Lointain pour affronter le sombre passé de leur famille et une multitude d’esprits toujours plus inquiétants qui se cache derrière la Porte Rouge.",131.011,"/3e67tijvz5SRpqikly8btPvopO7.jpg","2023-07-05","Insidious : The Red Door",false,6.8,1301,131
false,"/chZROJOqQ5ZQThrTKtcrlug9pwi.jpg","[53,27]",726217,"en","Escape: Puzzle of Fear","",147.865,"/w4VVr6QRTBIv0j9uvylxnMZP6Lu.jpg","2020-08-18","Escape: Puzzle of Fear",false,4,20,132
false,"/3mrli3xsGrAieQks7KsBUm2LpCg.jpg","[28,80,53]",979275,"en","Mob Land","Au cœur de Dixie, dans une petite ville aux prises avec les ravages de la dépendance, un shérif local tente de maintenir la paix lorsque Shelby, père de famille désespéré, vole un moulin à pilules avec son frère imprudent. loi, Trey. Mais le score soi-disant facile prend une tournure violente, alertant l'homme de main de la mafia de la Nouvelle-Orléans en quête de vengeance, qui menace la femme et la fille de Shelby.",134.531,"/2puLsyp9RUrjIdbgsWAJtCxh4lx.jpg","2023-08-04","Mob Land",false,5.8,42,133
false,"/wRxLAw4l17LqiFcPLkobriPTZAw.jpg","[28,53]",697843,"en","Extraction 2","Après avoir miraculeusement survécu aux événements du premier volet, le mercenaire australien des forces spéciales Tyler Rake est de retour pour une nouvelle mission périlleuse : extraire de prison la famille martyrisée d'un impitoyable gangster géorgien.",144.794,"/4nRevDnwDYSsJr0X3VOLHOmRoqq.jpg","2023-06-09","Tyler Rake 2",false,7.5,1913,134
false,"/ok4ot3YbfDYZcINXf91JUfq3maB.jpg","[27,9648,80]",176,"en","Saw","Deux hommes se réveillent enchaînés au mur d’une salle de bains. Ils ignorent où ils sont et ne se connaissent pas. Ils savent juste que l’un doit absolument tuer l’autre, sinon dans moins de huit heures, ils seront exécutés tous les deux… Voici l’une des situations imaginées par un machiavélique maître criminel qui impose à ses victimes des choix auxquels personne ne souhaite jamais être confronté un jour. Un détective est chargé de l’enquête…",141.858,"/fgYiNJm9v7tSQFa2RA3QOVT66zN.jpg","2004-10-01","Saw",false,7.4,8541,135
false,"/kDTEmw9KAN3AkSuCToMTc45Jyk5.jpg","[18,36]",895549,"en","NYAD","À 60 ans, l'athlète Diana Nyad entreprend de réaliser le rêve le plus fou de sa vie : relier Cuba à la Floride à la nage sur une distance de plus de 160 kilomètres.",141.674,"/v99mE3InBCALTBEj5f9US7KaOKE.jpg","2023-10-18","Insubmersible",false,7.1,33,136
false,"/5ByI6oPpT8KXXXEMu9aRN3V2C8R.jpg","[10751,12,16,35,14,9648]",12902,"en","Scooby-Doo! and the Loch Ness Monster","Scooby-Doo et le gang débarquent en Écosse pour élucider le plus grand mystère qui soit : celui du monstre du Loch Ness...",140.51,"/3hyhj84T45rZFNXYDBI6awsFTPv.jpg","2004-05-20","Scooby-Doo ! et le monstre du Loch Ness",false,7.4,386,139
false,"/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg","[14,16,10751]",9479,"en","The Nightmare Before Christmas","Jack Skellington, un épouvantail squelettique surnommé « le Roi des citrouilles », vit dans la ville d'Halloween.  En tant que maître de l'épouvante, Jack occupe ses journées à préparer la prochaine fête d'Halloween.  Mais le terrible épouvantail, lassé de cette vie répétitive et monotone, décide de partir. C'est alors qu'il découvre la ville de Noël.  Après cette aventure, il revient chez lui, avec une idée originale en tête : et si cette année, c'étaient les habitants de la ville d'Halloween qui allaient fêter Noël ?",140.298,"/e5hgZBkL1kvY0fGPixZD0468VIA.jpg","1993-10-09","L'Étrange Noël de monsieur Jack",false,7.8,8661,140
false,"/tRS6jvPM9qPrrnx2KRp3ew96Yot.jpg","[80,9648,53]",414906,"en","The Batman","Durant les deux années passées à arpenter les rues en tant que Batman, Bruce Wayne s'est aventuré au cœur des ténèbres de Gotham City. Disposant de seulement quelques alliés de confiance au sein du monde corrompu qu'est l'élite de la ville, le justicier solitaire s'est imposé comme l'unique incarnation de la vengeance parmi ses concitoyens. Lorsqu'un meurtrier s'en prend aux plus grandes personnalités de Gotham à l'aide de machinations sadiques, le plus grand détective du monde se lance dans une enquête dans la pègre en suivant des indices mystérieux, croisant ainsi Selina Kyle, alias Catwoman, Oswald Cobblepot, alias le Pingouin, Carmine Falcone et Edward Nashton, alias le Riddler. Alors que les pistes et les plans du criminel s'éclaircissent, Batman doit tisser de nouveaux liens, démasquer le coupable et rétablir la justice à Gotham City, depuis trop longtemps empoisonnée par l'abus de pouvoir et la corruption.",131.28,"/t9JGg10CW1DzXEdWL54ewkUko6N.jpg","2022-03-01","The Batman",false,7.7,8734,141
false,"/vvObT0eIWGlArLQx3K5wZ0uT812.jpg","[14,28,35]",616037,"en","Thor: Love and Thunder","Alors que Thor est en pleine introspection et en quête de sérénité, sa retraite est interrompue par un tueur galactique connu sous le nom de Gorr, qui s’est donné pour mission d’exterminer tous les dieux. Pour affronter cette menace, Thor demande l’aide de Valkyrie, de Korg et de son ex-petite amie Jane Foster, qui, à sa grande surprise, manie inexplicablement son puissant marteau, le Mjolnir. Ensemble, ils se lancent dans une dangereuse aventure cosmique pour comprendre les motivations qui poussent Gorr à la vengeance et l’arrêter avant qu’il ne soit trop tard.",133.71,"/kSMarEm3ESOOr11dzsep2RZ1ClD.jpg","2022-07-06","Thor : Love and Thunder",false,6.5,6615,142
false,"/xyWKrni8WrYzqn7ztvI5nIY0h62.jpg","[35,10749]",1181678,"es","¿Quieres ser mi hijo?","",133.359,"/6cZbQppNSELFdsV7gvrOflL6DWK.jpg","2023-09-21","¿Quieres ser mi hijo?",false,8.6,166,143
false,"/A5WbYhuRF8s7MFtY20q0MI0UOrX.jpg","[99]",1146302,"en","Sly","Sa passion pour le cinéma est née du besoin d'échapper à une enfance difficile. Sylvester Stallone raconte comment, en dépit des apparences, il s'est fait un nom à Hollywood.",136.012,"/flnrKe85SfgcRCW2KgUhz2Bn9yE.jpg","2023-09-16","Sly : Stallone par Stallone",false,7.3,36,144
false,"/zRQITMLvVi8z2Xz12Bi6wvbZE82.jpg","[35,28,14]",594767,"en","Shazam! Fury of the Gods","Investis des pouvoirs des dieux, Billy Batson et ses copains apprennent encore à concilier leur vie d’ados avec leurs responsabilités de super-héros dès lors qu’ils se transforment en adultes. Mais quand les Filles de l’Atlas, trio d’anciennes déesses ivres de vengeance, débarquent sur Terre pour retrouver la magie qu’on leur a volée il y a longtemps, Billy, alias Shazam, et sa famille s’engagent dans une bataille destinée à conserver leurs superpouvoirs, à rester en vie et à sauver la planète. Mais une bande d’adolescents peut-elle vraiment empêcher la destruction du monde ? Et, surtout, Billy en a-t-il seulement envie ... ?",128.579,"/iz2V6Wc5eVVBbUqlTIkY4SrS5nW.jpg","2023-03-15","Shazam! La Rage des dieux",false,6.6,2500,145
false,"/2wUJGxE43jhTKpNMVbWEC2WNJjH.jpg","[28,53]",1034587,"te","అమిగోస్","Un homme se découvre deux doubles sur Internet et s'ouvre à la vie et l'amour. Mais le danger rôde lorsqu'un passé criminel caché refait surface.",124.065,"/mhPhEvh2ffBdbgiSIjrlkqAGwNH.jpg","2023-02-10","Amigos",false,4.6,9,146
false,"/1stUIsjawROZxjiCMtqqXqgfZWC.jpg","[12,14]",672,"en","Harry Potter and the Chamber of Secrets","Après de très mauvaises vacances passées chez ses odieux oncle et tante et son affreux cousin, Harry rejoint, non sans mal, l'École des Sorciers où, avec ses amis Ron et Hermione et l'aide ponctuelle de nouveaux venus, il parvient à élucider le mystère de la Chambre des secrets, malgré les pièges tendus par ses ennemis et sans le concours de Lockhart, un nouveau professeur fanfaron et lâche, chargé pourtant de vaincre les Forces du Mal.",134.435,"/8KpHRokGpiaqEGpjYe0rpywtvUx.jpg","2002-11-13","Harry Potter et la Chambre des secrets",false,7.7,20532,147
false,"/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg","[28,18]",361743,"en","Top Gun: Maverick","Après avoir été l’un des meilleurs pilotes de chasse de l'Aéronavale américaine pendant plus de trente ans, Pete “Maverick"" Mitchell continue à repousser ses limites en tant que pilote d'essai. Il refuse de monter en grade, car cela l’obligerait à renoncer à voler. Il est chargé de former un détachement de jeunes diplômés de l’école Top Gun pour une mission spéciale qu’aucun pilote n'aurait jamais imaginée. Lors de cette mission, Maverick rencontre le lieutenant Bradley “Rooster” Bradshaw, le fils de son défunt ami, le navigateur Nick “Goose” Bradshaw. Face à un avenir incertain, hanté par ses fantômes, Maverick va devoir affronter ses pires cauchemars au cours d’une mission qui exigera les plus grands sacrifices.",134.144,"/kTh1s6I6yUyk2OGiRoGkDTYTS6K.jpg","2022-05-24","Top Gun : Maverick",false,8.3,7716,148
false,"/8GHxjXlI5rqyTBuVNekGTPjG5T6.jpg","[16,10751,14]",14836,"en","Coraline","Coraline Jones est une fillette intrépide et douée d’une curiosité sans limites. Ses parents, qui ont tout juste emménagé avec elle dans une étrange maison, n’ont guère de temps à lui consacrer. Pour tromper son ennui, Coraline décide donc de jouer les exploratrices. Ouvrant une porte condamnée, elle pénètre dans un appartement identique au sien… mais où tout est différent. Dans cet Autre Monde, chaque chose lui paraît plus belle, plus colorée et plus attrayante. Son Autre Mère est pleinement disponible, son Autre Père prend la peine de lui mitonner des plats exquis, et même le Chat, si hautain dans la Vraie vie, daigne s’entretenir avec elle. Coraline est bien tentée d’élire domicile dans ce Monde merveilleux, qui répond à toutes ses attentes. Mais le rêve va très vite tourner au cauchemar. Prisonnière de l’Autre Mère, Coraline va devoir déployer des trésors de bravoure, d’imagination et de ténacité pour rentrer chez elle et sauver sa Vraie famille…",132.871,"/4jeFXQYytChdZYE9JYO7Un87IlW.jpg","2009-02-05","Coraline",false,7.9,7102,149
false,"/5QRiKcp8FQZmSPwP0DPhPPFY1Jr.jpg","[18]",1180449,"tl","Sila Ay Akin","",95.049,"/ktd94q7efKLuKuqj6YXyKTC5O80.jpg","2023-10-27","Sila Ay Akin",false,6.1,4,150
